SA5|2018111000000000000000000000000001|60004|1710014146|140|20||BP|60181076|||20|20171009|20171009|20171024|EA |28.038|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60933|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|150|20||BP|60181039|||60|20171009|20171009|20171024|EA |13.57|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60938|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|160|15||BP|60181177|||15|20171009|20171009|20171024|EA |26.869|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60941|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|170|15||BP|60181189|||15|20171009|20171009|20171024|EA |32.243|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60945|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|180|35||BP|60181092|||35|20171009|20171009|20171024|EA |9.084|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60952|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|190|2||BP|60181190|||2|20171009|20171009|20171024|EA |84.11|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60952|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|200|42||BP|60181084|||42|20171009|20171009|20171024|EA |6.729|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60958|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|210|20||BP|60181114|||20|20171009|20171009|20171024|EA |14.954|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60958|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|220|2||BP|60181190|||4|20171009|20171009|20171024|EA |84.11|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60958|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|230|10||BP|60181063|||10|20171009|20171009|20171024|EA |37.009|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60960|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|240|20||BP|60181183|||20|20171009|20171009|20171024|EA |16.122|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60960|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|250|15||BP|60181185|||15|20171009|20171009|20171024|EA |25.042|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60961|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|260|20||BP|60181188|||20|20171009|20171009|20171024|EA |26.869|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60961|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|270|2||BP|60181190|||2|20171009|20171009|20171024|EA |84.11|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60963|ZZ|SA5_END
SA5|2018111000000000000000000000000001|60004|1710014146|280|2||BP|60181190|||2|20171009|20171009|20171024|EA |84.11|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60964|ZZ|SA5_END
SA1|2018111000000000000000000000000002|60004|60004|ORD001|BEMIS|SL1|1710014147|20171009||1700||SA1_END
SA2|2018111000000000000000000000000002|60004|1710014147|20171009|20171009|20171024||à¸ªà¸´à¸?à¸?à¹?à¸²à¸ªà¹?à¸?à¸?à¹?à¸²à¸? DC (Flow T||||||||60||0|0|0|THB|||||0||ZZ||SLS|ZZ|||ZZ|||ZZ|ITBP||ZZ|STBP|||||||||||60004|ZZ|SA2_END
SA5|2018111000000000000000000000000002|60004|1710014147|290|40||BP|60181282|||40|20171009|20171009|20171024|EA |8.628|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60918|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|300|5||BP|60181275|||5|20171009|20171009|20171024|EA |11.1|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60919|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|310|15||BP|60181196|||15|20171009|20171009|20171024|EA |38.598|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60920|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|320|12||BP|60181203|||12|20171009|20171009|20171024|EA |24.935|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60920|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|330|30||BP|60181236|||30|20171009|20171009|20171024|EA |20.56|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60920|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|340|10||BP|60181265|||20|20171009|20171009|20171024|EA |39.252|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60920|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|350|5||BP|60181275|||10|20171009|20171009|20171024|EA |11.1|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60920|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|360|2||BP|60181222|||2|20171009|20171009|20171024|EA |36.39|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60925|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|370|60||BP|60181231|||60|20171009|20171009|20171024|EA |37.383|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60925|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|380|10||BP|60181265|||10|20171009|20171009|20171024|EA |39.252|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60925|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|390|2||BP|60181219|||2|20171009|20171009|20171024|EA |48.365|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60930|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|400|30||BP|60181236|||210|20171009|20171009|20171024|EA |20.56|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60930|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|410|35||BP|60181280|||35|20171009|20171009|20171024|EA |7.404|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60930|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|420|5||BP|60181210|||5|20171009|20171009|20171024|EA |54.206|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60933|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|430|10||BP|60181265|||10|20171009|20171009|20171024|EA |39.252|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60933|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|440|20||BP|60181195|||20|20171009|20171009|20171024|EA |26.869|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60936|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|450|15||BP|60181209|||15|20171009|20171009|20171024|EA |43.739|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60936|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|460|2||BP|60181212|||2|20171009|20171009|20171024|EA |151.775|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60936|ZZ|SA5_END
